target,text
1,urgent mobil number award prize guarante call 09061790121 land line claim valid 12hr 150ppm
1,text pass 69669 collect polyphon rington normal gpr charg appli enjoy tone
0,hey ad crap nite borin without ya 2 boggi u bore biatch thanx u wait til nxt time il ave ya
0,arngd marriag u r walkin unfortuntli snake bite bt love marriag danc frnt snake amp sayin bite bite
1,rcv msg chat svc free hardcor servic text go 69988 u get noth u must age verifi yr network tri
0,ok good later come find c lucki told go earlier later pple take finish
0,whenevr ur sad whenevr ur gray remembr im 2 listn 2 watevr u wan na say ju walk wid littl amp promis bring back ur smile
0,ok let noe later n ask call u tmr
0,usual person unconsci children adult may behav abnorm call
0,text way cup stop work bu
1,gent tri contact last weekend draw show prize guarante call claim code k52 valid 12hr 150ppm
0,hi elain today meet confirm
0,wow healthi old airport rd lor cant thk anyth els b bath dog later
1,ask 3mobil 0870 chatlin inclu free min india cust serv sed ye l8er got mega bill 3 dont giv shit bailiff due day 3 want
0,drama enough famili struggl hot sun strang reason ego go invit actual necess seriou reppurcuss
0,like new hous
0,work technic support voic process
0,ai answerin phone actual pretti reason hour sleepi
1,25p 4 alfi moon children need song ur mob tell ur m8 txt tone chariti 8007 nokia poli chariti poli zed 08701417012 profit 2 chariti
0,hmm dunno leh mayb bag 4 goigng dat small ju anyth except perfum smth dat keep
0,told number gautham
0,that cool like photo sexi
1,gr8 poli tone 4 mob direct 2u rpli poli titl 8007 eg poli breathe1 titl crazyin sleepingwith finest ymca pobox365o4w45wq 300p
0,yet chikku go room nw bu
0,u call
0,come lt gt min
0,dunno da next show aft 6 toa payoh got 650
0,lol wo feel bad use money take steak dinner
0,dear friend sorri late inform today birthday love detail log face book see number lt gt dont miss delici treat
0,u realli pig leh sleep much dad wake 10 smth 2 eat lunch today
0,nice day today love dearli
0,dare ask luck sort car
0,v romant
0,network technic support associ
0,that cool princess cover face hot sticki cum
0,tell friend plan valentin day lt url gt
0,gud mrng dear hav nice day
0,thing ape u fight death keep someth minut u let go that
1,wan na get laid 2nite want real dog locat sent direct ur mobil join uk largest dog network txt park 69696 nyt ec2a 3lp
0,thank love rock
0,mysteri solv open email sent anoth batch sweeti
0,didnt get anyth da
0,reassur crazi world
0,ok dear call chechi
1,sppok ur mob halloween collect nokia logo pic messag plu free eeri tone txt card spook 8007
0,alright sure let know leav
0,plz tell an bslvyl sent via
0,oga left phone home saw ur messag hope good great weekend
0,work
0,wen u finish fanci meetin wiv u tonit need break dabook 4 hr last today wrk
0,hard believ thing like say lie think twice say anyth
0,tell bad charact u dnt lik tri chang lt gt add tat 2 new year resolut wait ur frank good morn
0,piti mood suggest
0,thank meet monday
0,anyth lor toa payoh got place 2 walk meh
0,found way get anoth app phone eh go net cafe take job geeee need babe crave see
0,life spend someon lifetim may meaningless moment spent someon realli love mean life
1,want 2 get laid tonight want real dog locat sent direct 2 ur mob join uk largest dog network txting moan 69888nyt ec2a 150p
0,liter bed like lt gt hour
0,aww first time u said u miss without ask miss u first love
0,alrit
0,honestli made love cup tea promptli drop key burnt finger get
0,arriv see coupl day lt 3
0,yet like keep touch easiest way barcelona way ru hous
0,thx well month
0,didnt holla
0,wat time liao still got
0,moji love word rich day
0,keep away like
0,lem know swing pick free basic time 1 semest
0,u
0,8 min go lunch
0,kate love see tonight ill phone tomorrow got sing guy gave card
1,xma offer latest motorola sonyericsson nokia free bluetooth doubl min 1000 txt orang call mobileupd8 08000839402
0,practis curtsey
0,went fast asleep care
0,hey mr go sea view coupl gay mean game give bell ya finish
0,noth ok anyway give treat
0,hmm yeah groov im look forward pound special
1,winner valu network custom hvae select receiv reward collect call valid 24 hour acl03530150pm
0,buy pizza meat lover suprem u get pick
0,eye philosophi
0,realli good dhanush rock
0,goodmorn today late lt gt min
0,tell shola pleas go colleg medicin visit academ depart tell academ secretari current situat ask transfer ask someon check sagamu thing lautech vital complet medic educ nigeria less expens much less expens unless get citizen rate new zealand
0,babe back come back
0,lift hope offer money need especi end month approach hurt studi anyway gr8 weekend
0,think chennai well settl
1,new textbuddi chat 2 horni guy ur area 4 25p free 2 receiv search postcod txt one name 89693 08715500022 rpl stop 2 cnl
0,still custom place
0,ya even cooki jelli
0,piggi r u awak bet u still sleep go 4 lunch
0,dai lt gt naal eruku
0,k da mani page want
0,oh charg camera
0,erm ill pick give enough time get park
0,omg joanna freak look thru friend find photo ask stuff myspac even log like year
0,got c lazi type forgot lect saw pouch like v nice
0,promis though even gotten dinner yet
0,take mokka player
0,hit move
0,great princess love give receiv oral doggi style fave posit enjoy make love lt gt time per night
0,hi home calicut
1,pleas call custom servic repres freephon 0808 145 4742 guarante cash prize
0,nah straight bring bud drink someth actual littl use straight cash
0,haha okay today weekend leh
0,alright set text man
0,thank much skype wit kz sura didnt get pleasur compani hope good given ultimatum oh countin aburo enjoy messag sent day ago
0,abl kid want kid one day
0,fair enough anyth go
0,darren say dat u meet da ge den dun meet 4 dinner co later u leav xy feel awkward den u meet 4 lunch lor
0,hey next sun 1030 basic yoga cours bugi go pilat intro next sat tell time r free
0,alright hook guy
0,two fundament cool life
0,k k much cost
1,miss call alert number call left messag 07008009200
0,dint come us
0,need go get
1,ye place town meet excit adult singl uk txt chat 86688
1,valentin day special win quiz take partner trip lifetim send go 83600 rcvd
0,ye post coupl pic fb still snow outsid wake
0,sure get acknowledg astoundingli tactless gener faggi demand blood oath fo
0,happen yo date
0,donno gene someth
0,number vivek
1,win year suppli cd 4 store ur choic worth enter weekli draw txt music 87066 ts cs
0,eh sorri leh din c ur msg sad alreadi lar watch tv u still offic
0,want send virtual hug need one
0,nope b go 2 sch fri quit earli lor co my si got paper da morn
0,gon na rip uteru
0,want send someth sell fast lt gt k easi money
1,1 nokia tone 4 ur mob everi week txt nok 87021 1st tone free get txtin tell ur friend 16 repli hl 4info
0,comput fri essenti part keep spare fuck idiot roommat looovvv leav thing run full lt gt
0,check error difficulti correct
0,babe goe day miss alreadi love love kiss hope everyth goe well
0,awesom gon na soon later tonight
0,see letter b car
0,hey inconveni si huh
1,talk sexi make new friend fall love world discreet text date servic text vip 83110 see could meet
0,got hella ga money want go grand natur adventur galileo littl bit
0,pussi perfect
0,ok tell half hr b4 u come need 2 prepar
0,thought bout drink tap spile seven pub ga st broad st canal ok
0,haha awesom might need take doin tonight
1,tell u 2 call 09066358152 claim prize u 2 enter ur mobil person detail prompt care
0,call like lt gt time oh give us hypertens oh
1,sm auction nokia 7250i get win free auction take part send nokia 86021
0,exhaust train morn much wine pie sleep well
1,free entri weekli comp send word win 80086 18 c
0,ok thk got u wan 2 come wat
0,mani time lose best one bcoz
0,huh got lesson 4 lei n thinkin go sch earlier n tot parkin kent vale
0,good morn im suffer fever dysentri abl come offic today
0,much bad avoid like
0,wish great semest
0,tell drug dealer get impati
1,u subscrib best mobil content servic uk per ten day send stop helplin 08706091795
0,din tell u ju 420
0,back lem know readi
0,aight sound good want come
1,2nd attempt contract u week top prize either cash prize call 09066361921
0,check realli miss see jeremiah great month
0,ha must walk everywher take tram cousin said walk vic market hotel
0,oh shut omg yesterday dream 2 kid boy piss kid boy even told mark dream chang diaper caus get owe face
0,lmao fun
0,u call alter 11 ok
0,dont know support ass srt thnk think ps3 play usb
0,ic lotta childporn car
0,got outta class gon na go gym
0,fret buy ovul test strip send wont get til like march send postal
0,water log desert geoenvironment implic
0,get back time soon
0,come mahal bu stop lt decim gt
0,head straight
1,pleas call 08712402578 immedi urgent messag wait
0,great church holla get
0,lol ok forgiven
0,call cost guess isnt bad miss ya need ya want ya love ya
0,said went back bed ca sleep anyth
0,howz person stori
0,hi engag fixd lt gt th next month know realli shock bt hmm njan vilikkam ws al sudn
0,sure mean
0,aight tomorrow around lt gt
0,ìï give time walk
0,u come funer home
0,u come n search tat vid finishd
0,rememb ask alex pizza
0,jay snicker tell x total fuck chord speak
0,get 3 unless guy want come time sooner
0,need coffe run tomo ca believ time week alreadi
0,yup izzit still rain heavili co e mrt ca c outsid
0,oh shit thought trip loooooool make much sens grin sofa refer link sent went trip oh babe go celebr rent
0,yetund sorri moji seem busi abl go shop pleas find way get want us get pleas forgiv repli free via yahoo messeng
0,sorri sir call tomorrow
0,hi babe u r like bed im sorri tonight realli wan na see u tomorrow call love xxx
0,dont give monkey wot think certainli mind friend mine sleep wiv wud annoyin
0,go take bath ill place key window
0,come sec somebodi want see
0,haha think
1,hi mandi sullivan call hotmix fm chosen receiv easter prize draw pleas telephon 09041940223 claim prize transfer someon els
0,thank love wish rock
0,ard 4 lor
0,congrat kano whr treat maga
0,buzzzz grin buzz ass buzz chest buzz cock keep phone vibrat feel shake
1,ur chanc win wkli shop spree txt shop c custcar 08715705022
0,danc river
0,u sure u ca take sick time
0,u noe 2 send file 2 comput
0,problem babi good time talk call left messag
0,good weekend
1,free 1st week no1 nokia tone 4 ur mobil everi week txt nokia 8077 get txting tell ur mate pobox 36504 w45wq
0,k give kvb acc detail
0,26th juli
0,goodnight da thangam realli miss u dear
0,ofcours also upload song
0,horribl gal sch stuff come u got mc
0,lol need cash nitro hurri come crash
0,eatin lor goin back work soon e mountain deer show huh watch b4 liao nice
1,tri call repli sm video mobil 750 min unlimit text free camcord repli call 08000930705 del thur
0,mm food da
0,oh realli perform write paper go movi home midnight huh
0,gon na let know co come bak holiday day come number
0,free today haf 2 pick parent tonit
0,ride equal unev mani peski cyclist around time night
0,tabl occupi wait tree
0,ok take ur time n enjoy ur dinner
0,farm open
0,finish 6
0,spend new year brother famili let plan meet next week readi spoil
0,bring tat cd forget
0,nope meanwhil talk say make greet
0,thank pick trash
0,gon na pick 1 burger way home ca even move pain kill
1,u secret admir look 2 make contact r reveal think ur 09058094594
0,check audrey statu right
0,love wine dine ladi
0,antha num corrct dane
0,right think
0,ok way railway
0,thank bomb date phone want say
0,ah well confus thing doesnt thought friend mayb wrong thing alreadi sort invit may come co money
0,issu right ill fix tomorrow
0,first strike red one bird antelop begin toplay fieldof selfindepend believ flower content
0,yo watch movi netflix
